"ocid","id","initiationType","buyer_id","buyer_name","language","date","tag"
"ocds-5wno2w-CE-20230002326788-2583","CE-20230002326788-2583-2023-02-02T04:06:48.317Z","tender","EC-RUC-0660000280001","HONORABLE GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE CHIMBORAZO","es","2023-01-31T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002326789-49178","CE-20230002326789-49178-2023-02-02T04:06:48.337Z","tender","EC-RUC-1768035840001","DIRECCION DISTRITAL 17D03","es","2023-01-31T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002326807-100288","CE-20230002326807-100288-2023-02-02T04:06:51.491Z","tender","EC-RUC-0968529080001","CUERPO DE BOMBEROS DE SAMBORONDON","es","2023-01-31T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002326854-100055","CE-20230002326854-100055-2023-02-02T04:06:55.698Z","tender","EC-RUC-0160038400001","FISCALIA DEL AZUAY","es","2023-01-31T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002326997-2810","CE-20230002326997-2810-2023-02-02T04:07:10.674Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002326998-2810","CE-20230002326998-2810-2023-02-02T04:07:10.692Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002326999-2810","CE-20230002326999-2810-2023-02-02T04:07:10.711Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327000-2810","CE-20230002327000-2810-2023-02-02T04:07:10.724Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327001-2810","CE-20230002327001-2810-2023-02-02T04:07:10.733Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327004-2810","CE-20230002327004-2810-2023-02-02T04:07:10.745Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327021-2810","CE-20230002327021-2810-2023-02-02T04:07:10.755Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327022-2810","CE-20230002327022-2810-2023-02-02T04:07:10.769Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327023-100010","CE-20230002327023-100010-2023-02-02T04:07:10.788Z","tender","EC-RUC-1865016400001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE EL TRIUNFO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327044-2810","CE-20230002327044-2810-2023-02-02T04:07:10.808Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327045-2810","CE-20230002327045-2810-2023-02-02T04:07:10.824Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327046-2810","CE-20230002327046-2810-2023-02-02T04:07:10.844Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327047-2810","CE-20230002327047-2810-2023-02-02T04:07:10.863Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327048-2810","CE-20230002327048-2810-2023-02-02T04:07:10.883Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327049-2810","CE-20230002327049-2810-2023-02-02T04:07:10.897Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327050-2810","CE-20230002327050-2810-2023-02-02T04:07:10.913Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327051-2810","CE-20230002327051-2810-2023-02-02T04:07:10.930Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327059-2810","CE-20230002327059-2810-2023-02-02T04:07:10.946Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327060-2810","CE-20230002327060-2810-2023-02-02T04:07:10.964Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327061-2810","CE-20230002327061-2810-2023-02-02T04:07:10.976Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327062-2810","CE-20230002327062-2810-2023-02-02T04:07:10.990Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327064-2810","CE-20230002327064-2810-2023-02-02T04:07:11.004Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327065-2810","CE-20230002327065-2810-2023-02-02T04:07:11.021Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327066-2810","CE-20230002327066-2810-2023-02-02T04:07:11.040Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327067-2810","CE-20230002327067-2810-2023-02-02T04:07:11.053Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327097-2810","CE-20230002327097-2810-2023-02-02T04:07:11.358Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327068-2727","CE-20230002327068-2727-2023-02-02T04:07:11.073Z","tender","EC-RUC-1865001210001","DIRECCION DISTRITAL 18D02 - PARROQUIAS URBANAS: (CELIANO MONGE A PISHILATA) Y PARROQUIAS RURALES: (HUACHI GRANDE A TOTORAS) - SALUD","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327069-2810","CE-20230002327069-2810-2023-02-02T04:07:11.092Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327071-2810","CE-20230002327071-2810-2023-02-02T04:07:11.113Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327072-236348","CE-20230002327072-236348-2023-02-02T04:07:11.125Z","tender","EC-RUC-1768151240001","MINISTERIO DE TELECOMUNICACIONES Y DE LA SOCIEDAD DE LA INFORMACION","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327073-2810","CE-20230002327073-2810-2023-02-02T04:07:11.143Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327074-2810","CE-20230002327074-2810-2023-02-02T04:07:11.154Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327075-2810","CE-20230002327075-2810-2023-02-02T04:07:11.172Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327076-2810","CE-20230002327076-2810-2023-02-02T04:07:11.186Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327077-2810","CE-20230002327077-2810-2023-02-02T04:07:11.197Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327078-2810","CE-20230002327078-2810-2023-02-02T04:07:11.213Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327079-2810","CE-20230002327079-2810-2023-02-02T04:07:11.224Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327090-2810","CE-20230002327090-2810-2023-02-02T04:07:11.238Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327091-2810","CE-20230002327091-2810-2023-02-02T04:07:11.257Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327092-2810","CE-20230002327092-2810-2023-02-02T04:07:11.274Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327093-2810","CE-20230002327093-2810-2023-02-02T04:07:11.297Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327094-2810","CE-20230002327094-2810-2023-02-02T04:07:11.315Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327095-2810","CE-20230002327095-2810-2023-02-02T04:07:11.330Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327096-2810","CE-20230002327096-2810-2023-02-02T04:07:11.344Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327098-2810","CE-20230002327098-2810-2023-02-02T04:07:11.371Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327099-2810","CE-20230002327099-2810-2023-02-02T04:07:11.389Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327100-80443","CE-20230002327100-80443-2023-02-02T04:07:11.406Z","tender","EC-RUC-1768113580001","CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA CHIMBACALLE","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327101-80443","CE-20230002327101-80443-2023-02-02T04:07:11.431Z","tender","EC-RUC-1768113580001","CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA CHIMBACALLE","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327102-80443","CE-20230002327102-80443-2023-02-02T04:07:11.448Z","tender","EC-RUC-1768113580001","CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA CHIMBACALLE","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327103-80443","CE-20230002327103-80443-2023-02-02T04:07:11.473Z","tender","EC-RUC-1768113580001","CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA CHIMBACALLE","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327104-80443","CE-20230002327104-80443-2023-02-02T04:07:11.497Z","tender","EC-RUC-1768113580001","CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA CHIMBACALLE","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327105-80443","CE-20230002327105-80443-2023-02-02T04:07:11.515Z","tender","EC-RUC-1768113580001","CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA CHIMBACALLE","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327106-80443","CE-20230002327106-80443-2023-02-02T04:07:11.530Z","tender","EC-RUC-1768113580001","CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA CHIMBACALLE","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327107-80443","CE-20230002327107-80443-2023-02-02T04:07:11.546Z","tender","EC-RUC-1768113580001","CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA CHIMBACALLE","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327108-80443","CE-20230002327108-80443-2023-02-02T04:07:11.562Z","tender","EC-RUC-1768113580001","CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA CHIMBACALLE","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327109-80443","CE-20230002327109-80443-2023-02-02T04:07:11.578Z","tender","EC-RUC-1768113580001","CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA CHIMBACALLE","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327110-2810","CE-20230002327110-2810-2023-02-02T04:07:11.591Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327111-2810","CE-20230002327111-2810-2023-02-02T04:07:11.611Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327112-2810","CE-20230002327112-2810-2023-02-02T04:07:11.629Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327113-2810","CE-20230002327113-2810-2023-02-02T04:07:11.644Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327114-54077","CE-20230002327114-54077-2023-02-02T04:07:11.657Z","tender","EC-RUC-0360001200001","MUNICIPIO DE SUSCAL","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327115-2810","CE-20230002327115-2810-2023-02-02T04:07:11.683Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327116-2810","CE-20230002327116-2810-2023-02-02T04:07:11.705Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327117-2810","CE-20230002327117-2810-2023-02-02T04:07:11.727Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327118-154505","CE-20230002327118-154505-2023-02-02T04:07:11.743Z","tender","EC-RUC-0968578370001","CENTRO DE SALUD A - VINCES","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327119-2810","CE-20230002327119-2810-2023-02-02T04:07:11.762Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327120-2810","CE-20230002327120-2810-2023-02-02T04:07:11.776Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327121-2810","CE-20230002327121-2810-2023-02-02T04:07:11.790Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327122-2810","CE-20230002327122-2810-2023-02-02T04:07:11.809Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327123-2810","CE-20230002327123-2810-2023-02-02T04:07:11.821Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327125-117178","CE-20230002327125-117178-2023-02-02T04:07:11.833Z","tender","EC-RUC-1060020370001","JUNTA PARROQUIAL DE IMANTAG","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327142-2810","CE-20230002327142-2810-2023-02-02T04:07:11.850Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327143-2810","CE-20230002327143-2810-2023-02-02T04:07:11.862Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327144-2810","CE-20230002327144-2810-2023-02-02T04:07:11.875Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327145-2810","CE-20230002327145-2810-2023-02-02T04:07:11.884Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327146-2810","CE-20230002327146-2810-2023-02-02T04:07:11.893Z","tender","EC-RUC-0968560160001","HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327147-20900","CE-20230002327147-20900-2023-02-02T04:07:11.905Z","tender","EC-RUC-1768139620001","GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE SANTO DOMINGO DE LOS TSACHILAS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327148-20900","CE-20230002327148-20900-2023-02-02T04:07:11.937Z","tender","EC-RUC-1768139620001","GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE SANTO DOMINGO DE LOS TSACHILAS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327149-20900","CE-20230002327149-20900-2023-02-02T04:07:11.963Z","tender","EC-RUC-1768139620001","GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE SANTO DOMINGO DE LOS TSACHILAS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327150-20900","CE-20230002327150-20900-2023-02-02T04:07:11.995Z","tender","EC-RUC-1768139620001","GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE SANTO DOMINGO DE LOS TSACHILAS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327151-20900","CE-20230002327151-20900-2023-02-02T04:07:12.020Z","tender","EC-RUC-1768139620001","GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE SANTO DOMINGO DE LOS TSACHILAS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327152-20900","CE-20230002327152-20900-2023-02-02T04:07:12.044Z","tender","EC-RUC-1768139620001","GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE SANTO DOMINGO DE LOS TSACHILAS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327153-20900","CE-20230002327153-20900-2023-02-02T04:07:12.062Z","tender","EC-RUC-1768139620001","GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE SANTO DOMINGO DE LOS TSACHILAS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
