"ocid","id","rationale","budget_id","budget_description","budget_amount","budget_currency"
"ocds-5wno2w-MCS-GADPRF-001-2023-122660","MCS-GADPRF-001-2023-122660-2023-03-01T11:24:46.837Z-compiled","ORGANIZACIÓN, PRODUCCIÓN Y PUESTA EN ESCENA DE EVENTOS ARTÍSTICOS, TURÍSTICOS, CULTURALES QUE IMPULSAN LA REACTIVACIÓN Y EL DESARROLLO ECONÓMICO MES DE FEBRERO 2023","73.02.05","","10366.00","USD"
"ocds-5wno2w-RE-CSCD-EPMTMG-01-23-432955","RE-CSCD-EPMTMG-01-23-432955-2023-02-02T10:37:36.544Z","SERVICIO DE TRANSMISIÓN DE MATERIAL INFORMATIVO YPUBLICITARIO POR REDES SOCIALES Y MEDIOS DIGITALES – ROFLO PRODUCCIONES S.A.MOFLE-TV","5.3.02.07","","60000.00","USD"
"ocds-5wno2w-RE-CEP-HHCC-001-2023-8380","RE-CEP-HHCC-001-2023-8380-2023-02-11T10:42:11.789Z-compiled","ADQUISICIÓN DE COMBUSTIBLE PARA LACASA DE MAQUINAS DEL ?HOSPITAL HOMERO CASTANIER CRESPO","2023.320.1050.0000.57.00.000.001.000.0301.530255.000000.001.0000.0000-","","119861.11","USD"
"ocds-5wno2w-RE-CNE-DPMS-001-2023-113315","RE-CNE-DPMS-001-2023-113315-2023-02-11T10:42:04.988Z-compiled","Contratar el servicio de una empresa quien se encargue de transmitir y retransmitir en vivo y pautaje de los eventos electorales y postelectorales para mantener informada a la ciudadanía en la provincia","2023.580.0014.0000.01.00.000.001.000.1401.530106.000000.001.0000.0000-","","11964.00","USD"
"ocds-5wno2w-RE-HGMS-001-2023-899249","RE-HGMS-001-2023-899249-2023-02-18T10:52:52.442Z-compiled","?SERVICIOS DE INTERNET Y TELEFONÍA IP, PARA EL HOSPITAL GENERAL MONTE SINAÍ?","2023.320.9006.0000.90.00.000.004.000.0901.530405.000000.001.0000.0000-","","23727.00","USD"
"ocds-5wno2w-SIE-001-EMASA-2023-297521","SIE-001-EMASA-2023-297521-2023-02-02T10:37:36.444Z","SERVICIO DE ALQUILER DE 03 CAMIONES TIPO CAJÓN PARA LA RECOLECCIÓN, DESALOJO Y TRANSPORTE DE MALEZA EN ESPACIOS PÚBLICOS Y AREAS VERDES, Y PARA USO DE LOGISTICA DEL SERVICIO DE FUMIGACIÓN DE VECTORES EN LA ZONA NORTE, ZONA SUR Y CABECERA CANTONAL EN EL CANTÓN SANTA ELENA, PROV. SANTA ELENA","730505","","",""
"ocds-5wno2w-SIE-CECG-001-2023-2739","SIE-CECG-001-2023-2739-2023-02-18T10:52:52.534Z-compiled","ADQUISICIÓN DE MATERIAL DE CURACIÓN DE USO GENERAL DEL PRIMER CUATRIMESTRE DEL CENTRO DE ESPECIALIDADES CENTRAL GUAYAS","530826","","",""
"ocds-5wno2w-SIE-03D03-005-2023-8574","SIE-03D03-005-2023-8574-2023-02-23T10:50:40.216Z-compiled","“ADQUISICIÓN DE DISPOSITIVOS MÉDICOS DE USO GENERAL NO CATALOGADOS PARA LA DIRECCIÓN DISTRITAL 03D03 LA TRONCAL - SALUD”","2023.320.1055.0000.90.00.000.001.000.0304.530826.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-ABG-002-2023-453286","SIE-ABG-002-2023-453286-2023-02-28T10:45:40.946Z-compiled","SERVICIO DE TRANSPORTE TERRESTRE PARA LOS SERVIDORES PÚBLICOS QUE LABORAN EN EL AEROPUERTO INTERNACIONAL JOSÉ JOAQUIN DE OLMEDO (ZONA CARGA Y RAYOS X) Y PUERTOGAL DESDE LOS DOMICILIOS HASTA EL AEROPUERTO Y VICEVERSA Y DESDE LOS DOMICILIOS HASTA PUERTOGAL Y VICEVERSA","2023.047.0000.0000.55.00.000.001.000.2003.530201.000000.002.0000.0000","","",""
"ocds-5wno2w-RE-PU-ETAPA-01-2023-312203","RE-PU-ETAPA-01-2023-312203-2023-03-02T10:42:32.655Z-compiled","SUSCRIPCIÓN ANUAL DE LICENCIAMIENTO ARCGIS PARA TRABAJOS DECAMPO","5307020010000","","29508.60","USD"
"ocds-5wno2w-SIE-EMOVEP-001-2023-315805","SIE-EMOVEP-001-2023-315805-2023-02-18T10:53:10.097Z-compiled","ADQUISICIÓN DE 14 RELOJES BIOMETRICOS PARA CONTROL DE ASISTENCIA DEL PERSONAL CON HUELLA DIGITAL","840104","","",""
"ocds-5wno2w-SIE-DD03D02-01-2023-562910","SIE-DD03D02-01-2023-562910-2023-02-25T11:00:12.689Z-compiled","Seleccionar a la oferta de origen ecuatoriano de mejor y menor costo, para la contratación del servicio de internet para las unidades operativas de la Dirección Distrital 03D02 Cañar – El Tambo - Suscal – SALUD.","2023.320.6330.0000.90.00.000.001.000.0303.530105.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-D8D1-E-S-2023-01-15195","SIE-D8D1-E-S-2023-01-15195-2023-02-28T10:45:41.045Z-compiled","CONTRATACIÓN DEL SERVICIO EXTERNALIZADO DE LIMPIEZA Y DESINFECCIÓN ADMINISTRATIVA Y HOSPITALARIA PARA LOS CENTROS DE SALUD TIPO C NUEVA SAN RAFAEL, LAS PALMAS, RIOVERDE Y CETAD DE LA DIRECCION DISTRITAL 08D01 ESMERALDAS SALUD (INCLUYE  MATERIAL CORRESPONDIENTE PARA CUMPLIMIENTO DE LA ACTIVIDAD)","2023.320.1162.0000.90.00.000.001.000.0801.530209.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-EERCS-004-2023-56835","SIE-EERCS-004-2023-56835-2023-03-01T11:24:57.743Z-compiled","SERVICIO DE ASISTENCIA MÉDICA ANUAL DEL  PERSONAL DE LA CENTROSUR Y JUBILADOS, LOS  EXÁMENES PRE, POST OCUPACIONALES Y  ESPECIALES, ADEMAS LA ATENCIÓN PEDIATRICA  DEL 2022","521001003001006","","",""
"ocds-5wno2w-SIE-EPMTP-2023-001-1032968","SIE-EPMTP-2023-001-1032968-2023-02-02T10:37:36.200Z","ADQUISICIÓN E INSTALACIÓN DE UNA ESTANTERÍA RODANTE DISEÑADA PARA EL ARCHIVO DE LA EMPRESA PÚBLICA MUNICIPAL DE TRÁNSITO DE PASAJE EPMT-P","840103","","",""
"ocds-5wno2w-SIE-GADIMCD-01-2023-44718","SIE-GADIMCD-01-2023-44718-2023-02-02T10:37:36.563Z","ADQUISICIÓN DE UN TANQUERO DE 3000 GALONES PARA DOTACIÓN DE AGUA POTABLE PARA LAS PARROQUIAS Y RECINTOS DEL CANTÓN DAULE","840105","","",""
"ocds-5wno2w-SIE-GADICC-002-2023-94877","SIE-GADICC-002-2023-94877-2023-02-12T10:42:27.671Z-compiled","QUISICIÓN DE MATERIALES PARA LA CONSTRUCCIÓN DE LA CASA DE DESARROLLO COMUNITARIO EN ROMERILLO ALTO DE LA PARROQUIA CHOROCOPTE","7.3.361.08.11.99.10","","",""
"ocds-5wno2w-SIE-GADMCM-03-2023-2742","SIE-GADMCM-03-2023-2742-2023-02-25T11:00:27.486Z-compiled","ADQUISICIÓN DE MOTOCICLETAS PARA LOS POLICÍAS MUNICIPALES Y AGENTES  DE CONTROL DEL GAD MUNICIPAL DEL CANTÓN MEJÍA","84.01.05","","",""
"ocds-5wno2w-SIE-GADMLT-002-2023-2670","SIE-GADMLT-002-2023-2670-2023-02-02T10:37:36.470Z","CONTRATACIÓN DEL SERVICIO Y EJECUCIÓN DE ESPECTÁCULOS CULTURALES Y SOCIALES TURÍSTICOS QUE PROMUEVEN EL TURISMO RUTA CARNAVALERA DEL GAD LA TRONCAL","217302050","","",""
"ocds-5wno2w-SIE-GADMLT-003-2023-2670","SIE-GADMLT-003-2023-2670-2023-02-02T10:37:36.573Z","SERVICIO DE SEGURIDAD, PROTECCIÓN Y RESGUARDO DE LAS INSTALACIONES DEL TERMINAL TERRESTRE DEL CANTÓN LA TRONCAL","317302080","","",""
"ocds-5wno2w-SIE-GADMUR-001-2023-2485","SIE-GADMUR-001-2023-2485-2023-02-28T10:45:52.543Z-compiled","IMPLEMENTACIÓN Y CAMBIO DE TUBERÍAS DE ASBESTO - CEMENTO A PVC - ADQUISICIÓN DE RADIOS DE COMUNICACIÓN INALÁMBRICOS POR RADIO FRECUENCIA","84.01.04","","",""
"ocds-5wno2w-SIE-GMB-01-2023-20973","SIE-GMB-01-2023-20973-2023-02-02T10:37:36.305Z","CONTRATACION DEL SERVICIO DE ORGANIZACION Y PRODUCCION ARTISTICA DE EVENTOS TRADICIONALES, TURISTICOS Y CULTURALES EN RELACION AL PROYECTO PLANIFICACION DE ESTRATEGIAS SITUACIONALES PARA EL FORTALECIMIENTO DEL CAMPO CULTURAL, TURISTICO, DEPORTIVO Y EDUCATIVO DEL CANTON BABAHOYO","73.02.49","","",""
"ocds-5wno2w-SIE-GADPC-0002-2023-35256","SIE-GADPC-0002-2023-35256-2023-02-24T10:51:57.302Z-compiled","ADQUISICION DE BALANCEADOS PARA EJECUCION DE CONVENIOS SUSCRITOS EN EL SEGUNDO SEMESTRE DEL AÑO 2022 PARA LA ZONA 1 Y 2","310.730814.644.2- 310.730814.649.2","","",""
"ocds-5wno2w-SIE–GADP–001–2023.-121382","SIE–GADP–001–2023.-121382-2023-02-25T11:00:26.832Z-compiled","ADQUISICIÓN DE 17 CONTENEDORES PARA ALMACENAMIENTO TEMPORAL DE DESECHOS SÓLIDOS CON CAPACIDAD DE 1100 LITROS DE CARGA POSTERIOR PARA VOLTERO MECANIZADO CON SISTEMA LIFTER","750104","","",""
"ocds-5wno2w-SIE-GADPPz-001-2023-24084","SIE-GADPPz-001-2023-24084-2023-02-25T11:00:28.130Z-compiled","ADQUISICIÓN DE 03 SUV 4X2 TRASMISIÓN MANUAL PARA EL GADPPz","110.840105","","",""
"ocds-5wno2w-SIE-GMJ-1-2023-102953","SIE-GMJ-1-2023-102953-2023-02-02T10:37:36.483Z","ADQUISICION DE COMBUSTIBLE PARA LOS VEHICULOS LIVIANOS, PESADOS Y MAQUINARIAS, DEL PARQUE AUTOMOTOR DEL GAD MUNICIPAL DEL CANTON JIPIJAPA","5.3.08.03","","",""
"ocds-5wno2w-SIE-HIAL-0170-2022-8458","SIE-HIAL-0170-2022-8458-2023-02-02T10:37:18.366Z-compiled","ADQUISICION DE PRODUCTOS DE PANADERIA Y PASTELERIA (PLURIANUAL)","2022.320.1270.0000.90.00.000.004.000.1101.530801.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-GMCM-002-2023-2689","SIE-GMCM-002-2023-2689-2023-02-24T10:51:58.426Z-compiled","“PROPUESTA DE PRE-PRODUCCIÓN, PRODUCCIÓN Y PROMOCIÓN TURÍSTICA, DINAMIZACIÓN ECONÓMICA DEL ESPACIO PUBLICO Y FOMENTO DEL CARNAVAL DE LA GUAYUSA Y LA CANELA 2023”","212.13.05.73.02.05","","",""
"ocds-5wno2w-SIE-HDGDZ-001-2023-62010","SIE-HDGDZ-001-2023-62010-2023-03-01T11:24:57.866Z-compiled","CONTRATACIÓN DEL SERVICIO-DE LIMPIEZA-Y DESINFECCION-HOSPITALARIA (ÁREAS-CRITICAS Y SEMICRITICAS) QUE INCLUYE-MATERIALES E INSUMOS-DE- LIMPIEZA PARA EL HOSPITAL DR. GUSTAVO DOMINGUEZ Z. DE LA CIUDAD DE SANTO DOMINGO","2023.320.1428.0000.90.00.000.003.000.2301.530209.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-IMBV-002-2023-395493","SIE-IMBV-002-2023-395493-2023-03-01T11:25:11.735Z-compiled","“ADQUISICIÓN DE EQUIPOS TECNOLÓGICOS PARA DOTACIÓN, REEMPLAZO E IMPLEMENTACIÓN EN VARIOS PROYECTOS DE LA EMPRESA PÚBLICA IMBAVIAL E.P.”","530811","","",""
"ocds-5wno2w-CDC-CONGOPE-001-2023-69008","CDC-CONGOPE-001-2023-69008-2023-02-03T10:31:48.829Z","Consultoría para la generación de una metodología de datos abiertos para los gobiernos provinciales","01.02.01.014.008.002.7.73.06.01","","31250.00","USD"
"ocds-5wno2w-CCD-FPECPT-001-2023-955276","CCD-FPECPT-001-2023-955276-2023-02-17T10:46:28.654Z-compiled","CONTRATACION DE UNA FIRMA AUDITORA EXTERNA PARA EXAMINAR LOS ESTADOS FINANCIEROS DEL FIDEICOMISO PROYECTO EMBLEMATICO DE VIVIENDA CASA PARA TODOS CORRESPONDIENTE AL AÑO 2022","1.01.01.02.01.01","","1750.00","USD"
"ocds-5wno2w-CDC-CEMA-002-2023-29813","CDC-CEMA-002-2023-29813-2023-02-23T10:50:40.413Z-compiled","FISCALIZACIÓN DE LAS CONSTRUCCIONES Y ADECUACIONES INTEGRALES PARA LA PLANTA VENTANAS DE LA CEM AUSTROGAS","840202","","23715.69","USD"
"ocds-5wno2w-CDC-CONAFIPS-03-2023-448191","CDC-CONAFIPS-03-2023-448191-2023-03-02T10:42:42.774Z-compiled","AUDITORIA EXTERNA A LOS ESTADOS FINANCIEROS DE LA CONAFIPS EJERCICIO ECONOMICO 2022","45021010","","13000.00","USD"
"ocds-5wno2w-CDC-GADPTAN-001-2023-110869","CDC-GADPTAN-001-2023-110869-2023-02-03T10:31:48.661Z","ESTUDIO PARA EL MEJORAMIENTO DE LA VÍA DEL CENTRO URBANO DE LA PARROQUIA – GOTERAS-LLACTAYO Y JAIME ROLDOS.","730601","","11996.35","USD"
"ocds-5wno2w-CDC-GAPSI-001-2023-96588","CDC-GAPSI-001-2023-96588-2023-02-11T10:42:11.224Z-compiled","ESTUDIOS PARA LA CONSTRUCCIÓN DEL COMPLEJO RECREATIVO DIQUE DE SAN ISIDRO, CANTÓN MORONA, PROVINCIA DE MORONA SANTIAGO","73.06.01","","46367.31","USD"
"ocds-5wno2w-CDC-EUSEP-001-2023-923136","CDC-EUSEP-001-2023-923136-2023-02-28T10:45:41.532Z-compiled","DISEÑO ESTRUCTURAL DE CUBIERTAS Y REFUERZOS ESTRUCTURALES  PARA LAS COLUMNAS DE LOS BLOQUES A Y C DEL CAMPUS HUAYNA  CÁPAC DE LA UNIVERSIDAD DE CUENCA","73.06.05","","12000.00","USD"
"ocds-5wno2w-CDC-MPORTO-001-2023-2332","CDC-MPORTO-001-2023-2332-2023-03-02T10:42:42.696Z-compiled","DIAGNÓSTICO DE INFORMACIÓN GIRH DE LA CUENCA DEL RÍO PORTOVIEJO Y ELABORACIÓN DE UN PLAN PARTICIPATIVO DE ACCIONES DE PROTECCIÓN, CONSERVACIÓN Y/O RESTAURACIÓN EN LOS SECTORES DISPERSOS INTERVENIDOS DE LA SUBCUENCA DEL RÍO CHICO","2023.97.03.B300.331.730601.400.13.01.000.0.000","","38300.00","USD"
"ocds-5wno2w-COTO-GAD-I-003-2023-2783","COTO-GAD-I-003-2023-2783-2023-02-03T10:31:48.877Z","CONSTRUCCION DE NUEVO PUENTE UBICADO EN LA AV. HERNAN GONZALES DE SAA GUAYAQUIL DE CARANQUI Y CONSTRUCCION DEL PUENTE PEATONAL LA VICTORIA","750105","","943973.78","USD"
"ocds-5wno2w-COTS-CONGOPE-01-2023-69008","COTS-CONGOPE-01-2023-69008-2023-02-03T10:31:48.850Z","Contratación de agencias de viajes que presten el servicio para la adquisición de pasajes aéreos nacionales e internacionales para las autoridades y funcionarios del CONGOPE","01.01.01.999.013.002.7.73.03.01","","68572.51","USD"
"ocds-5wno2w-LCC-EPMTT-001-2023-706983","LCC-EPMTT-001-2023-706983-2023-02-03T10:31:48.642Z","CONSULTORÍA DE LOS PLANES DE MOVILIDAD CON COMPONENTE SUSTENTABLE DE LOS CANTONES BAÑOS DE AGUA SANTA,  CEVALLOS, MOCHA, SAN CRISTÓBAL DE PATATE, SANTIAGO DE PÍLLARO, SANTIAGO DE QUERO Y TISALEO, PERTENECIENTES A LA EPM-GESTITRANSV-T","730605","","210000.00","USD"
"ocds-5wno2w-COTO-S-GADPC-01-2023-54001","COTO-S-GADPC-01-2023-54001-2023-02-17T10:46:24.805Z-compiled","ADQUISICIÓN DE COMBUSTIBLE PARA EL ABASTECIMEINTO DEL PARQUE AUTOMOTOR MUNICIPAL DURANTE EL AÑO 2023","730803040331100","","81100.00","USD"
"ocds-5wno2w-SIE-FAME-002-2023-510646","SIE-FAME-002-2023-510646-2023-02-24T10:52:01.161Z-compiled","ADQUISICIÓN DE PAÑUELOS PARA FAME S.A.","2111010101","","",""
"ocds-5wno2w-LICO-GADMLA-001-2023-91040","LICO-GADMLA-001-2023-91040-2023-02-03T10:31:48.707Z","ASFALTADO DE CALLES DE LAS CABECERAS PARROQUIALES: EL ENO, SANTA CECILIA, JAMBELÍ, GENERAL FARFÁN Y PACAYACU).","75.01.05.08","","1669811.31","USD"
"ocds-5wno2w-SIE-GADCP-002-2023-34880","SIE-GADCP-002-2023-34880-2023-02-18T10:53:12.702Z-compiled","ADQUISICIÓN DE MATERIALES PARA: CONSTRUCCIÓN DEL PUENTE VEHICULAR EN EL BARRIO SAN VICENTE DE PUNCHIS, ADECUACIÓN DE LA CARROCERÍA DEL CAMIÓN RECOLECTOR, ADECUACIÓN DE LAS INSTALACIONES ELÉCTRICAS DE LA OFICINA DE LA RADIO MUNICIPAL, MANTENIMIENTO DE LA INFRAESTRUCTURA ELÉCTRICA DEL GAD PALANDA, CONSTRUCCIÓN DE LA BATERIA SANITARIA EN EL BARRIO AGUA DULCE ALTO, ADECUACIÓN DE LA BATERÍA SANITARIA EN EL BARRIO SAN VICENTE DE PUNCHIS, MANTENIMIENTO DEL EDIFICIO DEL GAD PALANDA, AMPLIACIÓN DE LAS CELDAS DE DISPOSICIÓN FINAL DE LOS RESIDUOS ORGÁNICOS, CANTÓN PALANDA, PROVINCIA DE ZAMORA CHINCHIPE","361.7.3.08.11","","",""
"ocds-5wno2w-MCO-CARCHI-001-2023-2481","MCO-CARCHI-001-2023-2481-2023-02-28T10:45:41.079Z-compiled","ADOQUINADO VÍA PRINCIPAL JESÚS DEL GRAN PODER, CANTÓN ESPEJO","03.07.02.002.004.001.7.75.05.01.000.02.15.05.01.04.99.99.000.7380000","","36999.34","USD"
"ocds-5wno2w-RE-CBMM-02-2023-22249","RE-CBMM-02-2023-22249-2023-02-25T11:00:12.995Z-compiled","CONTRATACION DE DOS PANTALLAS LED Y UNA PALETADIGITAL PARA LA DIFUSION DE LA INFORMACION YSERVICIOS QUE BRINDA EL CUERPO DE BOMBEROSMUNICIPAL DE MACHALA","53.02.07","","12500.00","USD"
"ocds-5wno2w-RE-CCQAZ-001-2023-97105","RE-CCQAZ-001-2023-97105-2023-03-02T10:42:32.788Z-compiled","ADQUISICIÓN DE REACTIVOS PARA EL SISTEMA DE QUIMICA CLÍNICA, SISTEMA DOSIFICACIÓN HORMONAL, TIEMPOS DE COAGULACIÓN PARA LOS EQUIPOS MINDRAY BS 380, INMULITE 1000, COAGULÓMETRO BFT II EN PRÉSTAMO POR APOYO TECNOLÓGICO Y DE PROPIEDAD DE LA INSTITUCIÓN","530810","","269964.10","USD"
"ocds-5wno2w-RECEP-CARCHI-01-2023-2481","RECEP-CARCHI-01-2023-2481-2023-02-24T10:51:45.143Z-compiled","Contratación del servicio de internet corporativo para el GAD de la Provincia del Carchi y sus dependencias","01.01.08.999.007.001.5.53.01.05.000.99.99.99.99.00","","22560.00","USD"
"ocds-5wno2w-RE-EMAPAGEP-01-2023-439831","RE-EMAPAGEP-01-2023-439831-2023-02-10T10:49:24.629Z-compiled","RENOVACIÓN DEL SERVICIO DE SOPORTE Y MANTENIMIENTO DEL SOFTWARE ONBAS","11530702","","6000.00","USD"
"ocds-5wno2w-RE-GADCP-002-2023-34880","RE-GADCP-002-2023-34880-2023-02-23T10:50:40.514Z-compiled","CONTRATACIÒN DEL SERVICIO DE INTERNET CORPORATIVO PARA EL GOBIERNO AUTÒNOMO DESCENTRALIZADO DEL CANTÒN PALANDA","111530105","","7650.00","USD"
"ocds-5wno2w-RE-CSBC-001-2023-63433","RE-CSBC-001-2023-63433-2023-02-25T11:00:03.476Z-compiled","""ADQUISICIÓN DE REACTIVOS DE QUÍMICA SANGUÍNEA CON APOYO TECNOLÓGICO PARA LABORATORIO CLÍNICO DEL CSB – CARIAMANGA, AÑO 2023""","530810","","35173.50","USD"
"ocds-5wno2w-RE-GADPRL-001-23-126175","RE-GADPRL-001-23-126175-2023-02-08T10:37:00.244Z-compiled","RESCATE DE CULTURAS Y TRADICIONES DE LA PARROQUIA RURALLICTO","73.02.05","","8928.00","USD"
"ocds-5wno2w-RE-OACL-GADCH-001-23-136206","RE-OACL-GADCH-001-23-136206-2023-02-09T10:37:57.261Z-compiled","DIFUSIÓN CULTURAL, ARTÍSTICA, TURÍSTICA, GASTRONÓMICA Y PATRIMONIALES DEL CARNAVAL DE CHILLANES 2023?.","7.3.02.05","","32373.83","USD"
"ocds-5wno2w-RE-PASGADML-01-2023-31565","RE-PASGADML-01-2023-31565-2023-02-17T10:46:28.024Z-compiled","CONTRATACIÓN DEL SERVICIO DE INTERNET DEL PASGADMCL","111.53.01.05.00.01","","1080.00","USD"
"ocds-5wno2w-SEG-EMACBGP-002-2023-467252","SEG-EMACBGP-002-2023-467252-2023-02-03T10:31:48.854Z","CONTRATACION COBERTURA DE SEGUROS PARA EL PERIODO 2023 – 2025 DE LA CENTRAL TERMICA A BIOGAS PICHACAY","EBE","","60601.26","USD"
"ocds-5wno2w-SIE-AGP-003-2023-462963","SIE-AGP-003-2023-462963-2023-02-03T10:31:48.731Z","CONTRATACIÓN DE SERVICIO DE LABORATORIO ACREDITADO PARA MONITOREO DE AGUA CRUDA, AGUA POTABLE EN PLANTAS Y REDES DE DISTRIBUCIÓN Y AGUAS RESIDUALES","300.001.630609","","",""
"ocds-5wno2w-SIE-ANDEC-002-23-467908","SIE-ANDEC-002-23-467908-2023-02-25T11:00:12.904Z-compiled","RENOVACIÓN DEL SERVICIO OFFICE 365 EMPRESA","6111020117","","",""
"ocds-5wno2w-SIE-09D19-01-2023-18608","SIE-09D19-01-2023-18608-2023-02-23T10:50:53.325Z-compiled","ADQUISICIÓN DEL SERVICIO DE LAVANDERÍA HOSPITALARIA Y ADECUACIÓN DEL MATERIAL TEXTIL TIPO 1 PARA EL HOSPITAL BÁSICO DAULE DEL DISTRITO 09D19 DAULE-NOBOL-SANTA LUCIA-SALUD POR EL PLAZO DE 12 MESES AÑO 2023","2023.320.1222.0000.90.00.000.004.000.0906.530209.000000.001.0000.0000","","",""
"ocds-5wno2w-RE-PU-SRIDZ4-01-2023-2438","RE-PU-SRIDZ4-01-2023-2438-2023-02-28T10:45:32.447Z-compiled","DIRECCIÓN ZONAL 4 SERVICIO DE MANTENIMIENTO PREVENTIVO, CORRECTIVO Y DE EMERGENCIAS DE 1 ASCENSOR EN EL CGT MANTA","2023.135.0000.0000.01.00.000.002.000.0801.531404.000000.001.0000.0000-","","2268.75","USD"
"ocds-5wno2w-SIE-CCENS-2023-001-72854","SIE-CCENS-2023-001-72854-2023-02-03T10:31:48.798Z","CONTRATACIÓN DEL SERVICIOS DE SEGURIDAD Y VIGILANCIA PRIVADA PARA LA CASA DE LA CULTURA ECUATORIANA BENJAMIN CARRIÓN","2023.250.0021.0000.79.00.000.001.000.2101.530208.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-ANDEC-003-23-467908","SIE-ANDEC-003-23-467908-2023-03-02T10:42:56.369Z-compiled","ADQUISICIÓN DE GASES PARA ESPECTROMETRÍA: ARGÓN 4.8, ARGÓN UP-10 Y NITRÓGENO","5191050101","","",""
"ocds-5wno2w-SIE-CBMSR-001-2023-35496","SIE-CBMSR-001-2023-35496-2023-02-28T10:45:53.145Z-compiled","ADQUISICIÓN DE MAQUINARIA Y EQUIPO PARA EL CUERPO DE BOMBEROS MUNICIPAL DEL CANTÓN SANTA ROSA, PROVINCIA DE EL ORO","8.4.01.04","","",""
"ocds-5wno2w-SIE-CCQAHDC-001-2023-2804","SIE-CCQAHDC-001-2023-2804-2023-02-28T10:45:32.323Z-compiled","ADQUISICIÓN DE PLACAS VARIAS MEDIDAS PARA EL CCQAHD COTOCOLLAO","530833","","",""
"ocds-5wno2w-SIE-EPMASE-001-2023-1015227","SIE-EPMASE-001-2023-1015227-2023-02-03T10:31:48.757Z","CONTRATACION DE SERVICIOS DE INHUMACION Y USO TEMPORAL DE BOVEDAS, PARA PERSONAS EN ESTADO DE VULNERABILIDAD","730245","","",""
"ocds-5wno2w-SIE-EMAPATEP-2023-02-284674","SIE-EMAPATEP-2023-02-284674-2023-03-01T11:25:13.496Z-compiled","ADQUISICIÓN DE SUSTANCIAS Y REACTIVOS PARA LA PLANTA DE TRATAMIENTO DE AGUA POTABLE DE LA EMAPAT-EP","330.6.3.11.04","","",""
"ocds-5wno2w-SIE-CZ8D-2023-0001-446426","SIE-CZ8D-2023-0001-446426-2023-03-02T10:42:42.793Z-compiled","Servicio de mantenimiento preventivo y correctivo para el parque automotor de la Coordinación Zonal 8 Deporte en un taller Multimarca.","2023.148.0005.0000.01.00.000.001.000.0901.530405.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-GADMP-2023-001..-42184","SIE-GADMP-2023-001..-42184-2023-02-03T10:31:48.861Z","IMPLEMENTACIÓN DE SEMÁFOROS EN LAS INTERSECCIONES AV. CUMANDA Y AMAZONAS Y AV. JUAN LEÓN MERA Y MORONA SANTIAGO","361.75.01.04.01","","",""
"ocds-5wno2w-SIE-GADMLA-002-2023-91040","SIE-GADMLA-002-2023-91040-2023-03-01T11:25:12.915Z-compiled","ADQUISICIÓN DE EQUIPOS DE COMUNICACIÓN (RADIOS PORTÁTILES) PARA LOS MIEMBROS DE POLICÍA Y GUARDIA MUNICIPAL","84.01.04.03","","",""
"ocds-5wno2w-SIE-GADPRCH-002-2023-113087","SIE-GADPRCH-002-2023-113087-2023-02-03T10:31:48.835Z","APLICACIÓN DE MEDICINA VETERINARIA Y APOYO AL MEJORAMIENTO GENETICO  BOVINO EN LA PARROQUIA CHICAÑA A TRAVES DE LA INSEMINACIÓN ARTIFICIAL","73.08.14","","",""
"ocds-5wno2w-SIE-GADPRGP-2023-002-102475","SIE-GADPRGP-2023-002-102475-2023-02-03T10:31:48.628Z","CONTRATACIÓN DEL SERVICIO DE CREACIÓN Y PRODUCCIÓN DE OBRA ARTÍSTICA, CULTURAL Y FORTALECIMIENTOS DE LAS TRADICIONES DENOMINADA PRIMER FESTIVAL DE CARNAVAL 2023 DE LA PARROQUIA GENERAL PROAÑO","730205","","",""
"ocds-5wno2w-SIE-GADPSPU-002-2023-116595","SIE-GADPSPU-002-2023-116595-2023-02-03T10:31:48.635Z","ADQUISICIÓN DE EQUIPOS INDUSTRIALES PARA EL SUBPROYECTO FORTALECIMIENTO DE ECONOMÍA COMUNITARIA MEDIANTE LA DOTACIÓN DE EQUIPOS INDUSTRIALES Y ADECUACIÓN DE INFRAESTRUCTURA PRODUCTIVA PARA EL PROCESAMIENTO DE WAYUSA Y SUS DERIVADOS, A FAVOR DE LA ASOCIACIÓN DE PRODUCTORES DE WAYUSA RUKU KAWSAY DEL PUEBLO KICHWA DE RUKULLAKTA, PARROQUIA SAN PABLO DE USHPAYACU, CANTÓN ARCHIDONA, PROVINCIA DE NAPO","84.01.04","","",""
"ocds-5wno2w-SIE-HEEE-001-2023-52558","SIE-HEEE-001-2023-52558-2023-03-01T11:25:15.303Z-compiled","CONTRATACIÓN DEL SERVICIO DE GESTIÓN EXTERNA DE DESECHOS PELIGROSOS Y ESPECIALES DEL HOSPITAL DE ESPECIALIDADES EUGENIO ESPEJO","2023.320.1420.0000.90.00.000.005.000.1701.530209.000000.001.0000.0000","","",""
